"","x"
"21704","Charged.Off"
"21705","Fully.Paid"
"21706","Fully.Paid"
"21707","Fully.Paid"
"21708","Fully.Paid"
"21709","Fully.Paid"
"21710","Fully.Paid"
"21711","Fully.Paid"
"21712","Fully.Paid"
"21713","Fully.Paid"
"21714","Fully.Paid"
"21715","Fully.Paid"
"21716","Fully.Paid"
"21717","Fully.Paid"
"21718","Fully.Paid"
"21719","Charged.Off"
"21720","Fully.Paid"
"21721","Charged.Off"
"21722","Fully.Paid"
"21723","Fully.Paid"
"21724","Fully.Paid"
"21725","Fully.Paid"
"21726","Charged.Off"
"21727","Fully.Paid"
"21728","Fully.Paid"
"21729","Fully.Paid"
"21730","Fully.Paid"
"21731","Fully.Paid"
"21732","Fully.Paid"
"21733","Fully.Paid"
"21734","Fully.Paid"
"21735","Charged.Off"
"21736","Fully.Paid"
"21737","Fully.Paid"
"21738","Fully.Paid"
"21739","Charged.Off"
"21740","Fully.Paid"
"21741","Fully.Paid"
"21742","Fully.Paid"
"21743","Fully.Paid"
"21744","Fully.Paid"
"21745","Fully.Paid"
"21746","Fully.Paid"
"21747","Fully.Paid"
"21748","Fully.Paid"
"21749","Fully.Paid"
"21750","Fully.Paid"
"21751","Fully.Paid"
"21752","Fully.Paid"
"21753","Charged.Off"
"21754","Fully.Paid"
"21755","Fully.Paid"
"21756","Fully.Paid"
"21757","Fully.Paid"
"21758","Charged.Off"
"21759","Fully.Paid"
"21760","Fully.Paid"
"21761","Fully.Paid"
"21762","Fully.Paid"
"21763","Fully.Paid"
"21764","Fully.Paid"
"21765","Fully.Paid"
"21766","Fully.Paid"
"21767","Fully.Paid"
"21768","Fully.Paid"
"21769","Fully.Paid"
"21770","Fully.Paid"
"21771","Fully.Paid"
"21772","Fully.Paid"
"21773","Charged.Off"
"21774","Fully.Paid"
"21775","Fully.Paid"
"21776","Fully.Paid"
"21777","Fully.Paid"
"21778","Fully.Paid"
"21779","Fully.Paid"
"21780","Fully.Paid"
"21781","Fully.Paid"
"21782","Fully.Paid"
"21783","Fully.Paid"
"21784","Charged.Off"
"21785","Charged.Off"
"21786","Fully.Paid"
"21787","Fully.Paid"
"21788","Fully.Paid"
"21789","Fully.Paid"
"21790","Fully.Paid"
"21791","Fully.Paid"
"21792","Fully.Paid"
"21793","Fully.Paid"
"21794","Charged.Off"
"21795","Fully.Paid"
"21796","Charged.Off"
"21797","Fully.Paid"
"21798","Fully.Paid"
"21799","Fully.Paid"
"21800","Charged.Off"
"21801","Charged.Off"
"21802","Fully.Paid"
"21803","Fully.Paid"
"21804","Fully.Paid"
"21805","Fully.Paid"
"21806","Fully.Paid"
"21807","Fully.Paid"
"21808","Fully.Paid"
"21809","Fully.Paid"
"21810","Fully.Paid"
"21811","Fully.Paid"
"21812","Fully.Paid"
"21813","Fully.Paid"
"21814","Fully.Paid"
"21815","Fully.Paid"
"21816","Fully.Paid"
"21817","Fully.Paid"
"21818","Fully.Paid"
"21819","Fully.Paid"
"21820","Fully.Paid"
"21821","Fully.Paid"
"21822","Fully.Paid"
"21823","Fully.Paid"
"21824","Fully.Paid"
"21825","Fully.Paid"
"21826","Charged.Off"
"21827","Fully.Paid"
"21828","Charged.Off"
"21829","Fully.Paid"
"21830","Fully.Paid"
"21831","Fully.Paid"
"21832","Fully.Paid"
"21833","Fully.Paid"
"21834","Charged.Off"
"21835","Fully.Paid"
"21836","Fully.Paid"
"21837","Fully.Paid"
"21838","Charged.Off"
"21839","Fully.Paid"
"21840","Charged.Off"
"21841","Fully.Paid"
"21842","Fully.Paid"
"21843","Fully.Paid"
"21844","Fully.Paid"
"21845","Fully.Paid"
"21846","Fully.Paid"
"21847","Fully.Paid"
"21848","Fully.Paid"
"21849","Charged.Off"
"21850","Fully.Paid"
"21851","Charged.Off"
"21852","Fully.Paid"
"21853","Charged.Off"
"21854","Fully.Paid"
"21855","Fully.Paid"
"21856","Fully.Paid"
"21857","Charged.Off"
"21858","Charged.Off"
"21859","Charged.Off"
"21860","Fully.Paid"
"21861","Fully.Paid"
"21862","Fully.Paid"
"21863","Fully.Paid"
"21864","Fully.Paid"
"21865","Charged.Off"
"21866","Fully.Paid"
"21867","Fully.Paid"
"21868","Fully.Paid"
"21869","Fully.Paid"
"21870","Fully.Paid"
"21871","Fully.Paid"
"21872","Fully.Paid"
"21873","Fully.Paid"
"21874","Fully.Paid"
"21875","Fully.Paid"
"21876","Fully.Paid"
"21877","Fully.Paid"
"21878","Fully.Paid"
"21879","Fully.Paid"
"21880","Fully.Paid"
"21881","Charged.Off"
"21882","Fully.Paid"
"21883","Fully.Paid"
"21884","Fully.Paid"
"21885","Fully.Paid"
"21886","Fully.Paid"
"21887","Fully.Paid"
"21888","Fully.Paid"
"21889","Fully.Paid"
"21890","Fully.Paid"
"21891","Fully.Paid"
"21892","Fully.Paid"
"21893","Fully.Paid"
"21894","Fully.Paid"
"21895","Fully.Paid"
"21896","Fully.Paid"
"21897","Charged.Off"
"21898","Fully.Paid"
"21899","Fully.Paid"
"21900","Fully.Paid"
"21901","Fully.Paid"
"21902","Fully.Paid"
"21903","Fully.Paid"
"21904","Charged.Off"
"21905","Fully.Paid"
"21906","Fully.Paid"
"21907","Fully.Paid"
"21908","Fully.Paid"
"21909","Fully.Paid"
"21910","Fully.Paid"
"21911","Fully.Paid"
"21912","Fully.Paid"
"21913","Fully.Paid"
"21914","Fully.Paid"
"21915","Fully.Paid"
"21916","Fully.Paid"
"21917","Fully.Paid"
"21918","Charged.Off"
"21919","Fully.Paid"
"21920","Charged.Off"
"21921","Charged.Off"
"21922","Fully.Paid"
"21923","Charged.Off"
"21924","Fully.Paid"
"21925","Fully.Paid"
"21926","Fully.Paid"
"21927","Fully.Paid"
"21928","Fully.Paid"
"21929","Fully.Paid"
"21930","Fully.Paid"
"21931","Fully.Paid"
"21932","Fully.Paid"
"21933","Fully.Paid"
"21934","Fully.Paid"
"21935","Fully.Paid"
"21936","Charged.Off"
"21937","Fully.Paid"
"21938","Fully.Paid"
"21939","Fully.Paid"
"21940","Fully.Paid"
"21941","Charged.Off"
"21942","Fully.Paid"
"21943","Fully.Paid"
"21944","Fully.Paid"
"21945","Fully.Paid"
"21946","Fully.Paid"
"21947","Fully.Paid"
"21948","Fully.Paid"
"21949","Fully.Paid"
"21950","Fully.Paid"
"21951","Fully.Paid"
"21952","Fully.Paid"
"21953","Fully.Paid"
"21954","Fully.Paid"
"21955","Fully.Paid"
"21956","Fully.Paid"
"21957","Fully.Paid"
"21958","Fully.Paid"
"21959","Fully.Paid"
"21960","Fully.Paid"
"21961","Fully.Paid"
"21962","Fully.Paid"
"21963","Fully.Paid"
"21964","Fully.Paid"
"21965","Fully.Paid"
"21966","Fully.Paid"
"21967","Fully.Paid"
"21968","Fully.Paid"
"21969","Fully.Paid"
"21970","Fully.Paid"
"21971","Fully.Paid"
"21972","Fully.Paid"
"21973","Fully.Paid"
"21974","Fully.Paid"
"21975","Fully.Paid"
"21976","Charged.Off"
"21977","Fully.Paid"
"21978","Charged.Off"
"21979","Fully.Paid"
"21980","Fully.Paid"
"21981","Charged.Off"
"21982","Fully.Paid"
"21983","Fully.Paid"
"21984","Fully.Paid"
"21985","Fully.Paid"
"21986","Fully.Paid"
"21987","Fully.Paid"
"21988","Fully.Paid"
"21989","Fully.Paid"
"21990","Charged.Off"
"21991","Fully.Paid"
"21992","Fully.Paid"
"21993","Fully.Paid"
"21994","Fully.Paid"
"21995","Fully.Paid"
"21996","Fully.Paid"
"21997","Fully.Paid"
"21998","Fully.Paid"
"21999","Fully.Paid"
"22000","Fully.Paid"
"22001","Fully.Paid"
"22002","Fully.Paid"
"22003","Fully.Paid"
"22004","Fully.Paid"
"22005","Fully.Paid"
"22006","Fully.Paid"
"22007","Fully.Paid"
"22008","Fully.Paid"
"22009","Fully.Paid"
"22010","Fully.Paid"
"22011","Fully.Paid"
"22012","Fully.Paid"
"22013","Fully.Paid"
"22014","Fully.Paid"
"22015","Fully.Paid"
"22016","Fully.Paid"
"22017","Fully.Paid"
"22018","Fully.Paid"
"22019","Fully.Paid"
"22020","Charged.Off"
"22021","Fully.Paid"
"22022","Fully.Paid"
"22023","Fully.Paid"
"22024","Fully.Paid"
"22025","Fully.Paid"
"22026","Charged.Off"
"22027","Fully.Paid"
"22028","Fully.Paid"
"22029","Fully.Paid"
"22030","Charged.Off"
"22031","Fully.Paid"
"22032","Fully.Paid"
"22033","Fully.Paid"
"22034","Fully.Paid"
"22035","Fully.Paid"
"22036","Fully.Paid"
"22037","Fully.Paid"
"22038","Fully.Paid"
"22039","Fully.Paid"
"22040","Charged.Off"
"22041","Fully.Paid"
"22042","Fully.Paid"
"22043","Fully.Paid"
"22044","Fully.Paid"
"22045","Fully.Paid"
"22046","Fully.Paid"
"22047","Fully.Paid"
"22048","Fully.Paid"
"22049","Fully.Paid"
"22050","Fully.Paid"
"22051","Fully.Paid"
"22052","Fully.Paid"
"22053","Fully.Paid"
"22054","Fully.Paid"
"22055","Fully.Paid"
"22056","Fully.Paid"
"22057","Fully.Paid"
"22058","Fully.Paid"
"22059","Charged.Off"
"22060","Fully.Paid"
"22061","Fully.Paid"
"22062","Fully.Paid"
"22063","Fully.Paid"
"22064","Fully.Paid"
"22065","Fully.Paid"
"22066","Fully.Paid"
"22067","Fully.Paid"
"22068","Fully.Paid"
"22069","Charged.Off"
"22070","Fully.Paid"
"22071","Fully.Paid"
"22072","Fully.Paid"
"22073","Fully.Paid"
"22074","Fully.Paid"
"22075","Fully.Paid"
"22076","Fully.Paid"
"22077","Fully.Paid"
"22078","Fully.Paid"
"22079","Charged.Off"
"22080","Fully.Paid"
"22081","Fully.Paid"
"22082","Fully.Paid"
"22083","Fully.Paid"
"22084","Fully.Paid"
"22085","Fully.Paid"
"22086","Fully.Paid"
"22087","Fully.Paid"
"22088","Fully.Paid"
"22089","Fully.Paid"
"22090","Fully.Paid"
"22091","Charged.Off"
"22092","Fully.Paid"
"22093","Fully.Paid"
"22094","Fully.Paid"
"22095","Fully.Paid"
"22096","Fully.Paid"
"22097","Fully.Paid"
"22098","Fully.Paid"
"22099","Fully.Paid"
"22100","Charged.Off"
"22101","Charged.Off"
"22102","Fully.Paid"
"22103","Fully.Paid"
"22104","Fully.Paid"
"22105","Fully.Paid"
"22106","Fully.Paid"
"22107","Fully.Paid"
"22108","Fully.Paid"
"22109","Fully.Paid"
"22110","Fully.Paid"
"22111","Fully.Paid"
"22112","Fully.Paid"
"22113","Fully.Paid"
"22114","Charged.Off"
"22115","Fully.Paid"
"22116","Fully.Paid"
"22117","Fully.Paid"
"22118","Fully.Paid"
"22119","Fully.Paid"
"22120","Charged.Off"
"22121","Fully.Paid"
"22122","Fully.Paid"
"22123","Fully.Paid"
"22124","Fully.Paid"
"22125","Charged.Off"
"22126","Fully.Paid"
"22127","Fully.Paid"
"22128","Fully.Paid"
"22129","Fully.Paid"
"22130","Fully.Paid"
"22131","Fully.Paid"
"22132","Fully.Paid"
"22133","Fully.Paid"
"22134","Fully.Paid"
"22135","Fully.Paid"
"22136","Fully.Paid"
"22137","Fully.Paid"
"22138","Fully.Paid"
"22139","Fully.Paid"
"22140","Fully.Paid"
"22141","Fully.Paid"
"22142","Fully.Paid"
"22143","Fully.Paid"
"22144","Fully.Paid"
"22145","Fully.Paid"
"22146","Fully.Paid"
"22147","Fully.Paid"
"22148","Fully.Paid"
"22149","Fully.Paid"
"22150","Fully.Paid"
"22151","Fully.Paid"
"22152","Fully.Paid"
"22153","Fully.Paid"
"22154","Fully.Paid"
"22155","Fully.Paid"
"22156","Fully.Paid"
"22157","Fully.Paid"
"22158","Fully.Paid"
"22159","Fully.Paid"
"22160","Fully.Paid"
"22161","Fully.Paid"
"22162","Fully.Paid"
"22163","Fully.Paid"
"22164","Fully.Paid"
"22165","Fully.Paid"
"22166","Fully.Paid"
"22167","Fully.Paid"
"22168","Fully.Paid"
"22169","Fully.Paid"
"22170","Charged.Off"
"22171","Charged.Off"
"22172","Fully.Paid"
"22173","Fully.Paid"
"22174","Fully.Paid"
"22175","Fully.Paid"
"22176","Fully.Paid"
"22177","Fully.Paid"
"22178","Charged.Off"
"22179","Fully.Paid"
"22180","Fully.Paid"
"22181","Fully.Paid"
"22182","Fully.Paid"
"22183","Fully.Paid"
"22184","Fully.Paid"
"22185","Fully.Paid"
"22186","Fully.Paid"
"22187","Charged.Off"
"22188","Fully.Paid"
"22189","Fully.Paid"
"22190","Fully.Paid"
"22191","Fully.Paid"
"22192","Fully.Paid"
"22193","Fully.Paid"
"22194","Fully.Paid"
"22195","Fully.Paid"
"22196","Fully.Paid"
"22197","Fully.Paid"
"22198","Charged.Off"
"22199","Fully.Paid"
"22200","Fully.Paid"
"22201","Fully.Paid"
"22202","Fully.Paid"
"22203","Fully.Paid"
"22204","Fully.Paid"
"22205","Fully.Paid"
"22206","Charged.Off"
"22207","Fully.Paid"
"22208","Charged.Off"
"22209","Fully.Paid"
"22210","Fully.Paid"
"22211","Fully.Paid"
"22212","Fully.Paid"
"22213","Fully.Paid"
"22214","Fully.Paid"
"22215","Fully.Paid"
"22216","Fully.Paid"
"22217","Fully.Paid"
"22218","Fully.Paid"
"22219","Fully.Paid"
"22220","Fully.Paid"
"22221","Fully.Paid"
"22222","Charged.Off"
"22223","Charged.Off"
"22224","Fully.Paid"
"22225","Fully.Paid"
"22226","Fully.Paid"
"22227","Fully.Paid"
"22228","Fully.Paid"
"22229","Fully.Paid"
"22230","Charged.Off"
"22231","Fully.Paid"
"22232","Fully.Paid"
"22233","Fully.Paid"
"22234","Fully.Paid"
"22235","Fully.Paid"
"22236","Fully.Paid"
"22237","Fully.Paid"
"22238","Fully.Paid"
"22239","Fully.Paid"
"22240","Fully.Paid"
"22241","Fully.Paid"
"22242","Charged.Off"
"22243","Fully.Paid"
"22244","Fully.Paid"
"22245","Fully.Paid"
"22246","Fully.Paid"
"22247","Fully.Paid"
"22248","Fully.Paid"
"22249","Fully.Paid"
"22250","Fully.Paid"
"22251","Fully.Paid"
"22252","Charged.Off"
"22253","Fully.Paid"
"22254","Fully.Paid"
"22255","Fully.Paid"
"22256","Fully.Paid"
"22257","Fully.Paid"
"22258","Fully.Paid"
"22259","Fully.Paid"
"22260","Fully.Paid"
"22261","Fully.Paid"
"22262","Fully.Paid"
"22263","Fully.Paid"
"22264","Fully.Paid"
"22265","Fully.Paid"
"22266","Fully.Paid"
"22267","Fully.Paid"
"22268","Fully.Paid"
"22269","Charged.Off"
"22270","Fully.Paid"
"22271","Fully.Paid"
"22272","Fully.Paid"
"22273","Fully.Paid"
"22274","Fully.Paid"
"22275","Fully.Paid"
"22276","Fully.Paid"
"22277","Fully.Paid"
"22278","Fully.Paid"
"22279","Fully.Paid"
"22280","Charged.Off"
"22281","Fully.Paid"
"22282","Fully.Paid"
"22283","Fully.Paid"
"22284","Fully.Paid"
"22285","Fully.Paid"
"22286","Charged.Off"
"22287","Fully.Paid"
"22288","Fully.Paid"
"22289","Fully.Paid"
"22290","Fully.Paid"
"22291","Fully.Paid"
"22292","Fully.Paid"
"22293","Charged.Off"
"22294","Fully.Paid"
"22295","Fully.Paid"
"22296","Fully.Paid"
"22297","Fully.Paid"
"22298","Fully.Paid"
"22299","Fully.Paid"
"22300","Fully.Paid"
"22301","Charged.Off"
"22302","Charged.Off"
"22303","Fully.Paid"
"22304","Fully.Paid"
"22305","Fully.Paid"
"22306","Fully.Paid"
"22307","Charged.Off"
"22308","Fully.Paid"
"22309","Charged.Off"
"22310","Fully.Paid"
"22311","Fully.Paid"
"22312","Fully.Paid"
"22313","Fully.Paid"
"22314","Fully.Paid"
"22315","Fully.Paid"
"22316","Fully.Paid"
"22317","Fully.Paid"
"22318","Fully.Paid"
"22319","Fully.Paid"
"22320","Fully.Paid"
"22321","Fully.Paid"
"22322","Fully.Paid"
"22323","Fully.Paid"
"22324","Fully.Paid"
"22325","Fully.Paid"
"22326","Fully.Paid"
"22327","Fully.Paid"
"22328","Fully.Paid"
"22329","Charged.Off"
"22330","Fully.Paid"
"22331","Fully.Paid"
"22332","Fully.Paid"
"22333","Fully.Paid"
"22334","Fully.Paid"
"22335","Fully.Paid"
"22336","Fully.Paid"
"22337","Fully.Paid"
"22338","Fully.Paid"
"22339","Fully.Paid"
"22340","Fully.Paid"
"22341","Fully.Paid"
"22342","Fully.Paid"
"22343","Fully.Paid"
"22344","Fully.Paid"
"22345","Fully.Paid"
"22346","Charged.Off"
"22347","Fully.Paid"
"22348","Fully.Paid"
"22349","Fully.Paid"
"22350","Fully.Paid"
"22351","Charged.Off"
"22352","Fully.Paid"
"22353","Fully.Paid"
"22354","Fully.Paid"
"22355","Fully.Paid"
"22356","Charged.Off"
"22357","Fully.Paid"
"22358","Fully.Paid"
"22359","Fully.Paid"
"22360","Fully.Paid"
"22361","Charged.Off"
"22362","Fully.Paid"
"22363","Fully.Paid"
"22364","Charged.Off"
"22365","Fully.Paid"
"22366","Fully.Paid"
"22367","Fully.Paid"
"22368","Fully.Paid"
"22369","Charged.Off"
"22370","Fully.Paid"
"22371","Fully.Paid"
"22372","Charged.Off"
"22373","Fully.Paid"
"22374","Fully.Paid"
"22375","Fully.Paid"
"22376","Charged.Off"
"22377","Fully.Paid"
"22378","Fully.Paid"
"22379","Fully.Paid"
"22380","Fully.Paid"
"22381","Fully.Paid"
"22382","Charged.Off"
"22383","Fully.Paid"
"22384","Fully.Paid"
"22385","Fully.Paid"
"22386","Fully.Paid"
"22387","Fully.Paid"
"22388","Fully.Paid"
"22389","Fully.Paid"
"22390","Fully.Paid"
"22391","Fully.Paid"
"22392","Fully.Paid"
"22393","Fully.Paid"
"22394","Fully.Paid"
"22395","Fully.Paid"
"22396","Fully.Paid"
"22397","Fully.Paid"
"22398","Fully.Paid"
"22399","Fully.Paid"
"22400","Fully.Paid"
"22401","Fully.Paid"
"22402","Fully.Paid"
"22403","Fully.Paid"
"22404","Fully.Paid"
"22405","Fully.Paid"
"22406","Fully.Paid"
"22407","Fully.Paid"
"22408","Fully.Paid"
"22409","Fully.Paid"
"22410","Fully.Paid"
"22411","Fully.Paid"
"22412","Charged.Off"
"22413","Fully.Paid"
"22414","Fully.Paid"
"22415","Fully.Paid"
"22416","Fully.Paid"
"22417","Fully.Paid"
"22418","Fully.Paid"
"22419","Charged.Off"
"22420","Fully.Paid"
"22421","Fully.Paid"
"22422","Fully.Paid"
"22423","Charged.Off"
"22424","Charged.Off"
"22425","Charged.Off"
"22426","Fully.Paid"
"22427","Charged.Off"
"22428","Fully.Paid"
"22429","Charged.Off"
"22430","Fully.Paid"
"22431","Fully.Paid"
"22432","Fully.Paid"
"22433","Fully.Paid"
"22434","Fully.Paid"
"22435","Fully.Paid"
"22436","Fully.Paid"
"22437","Charged.Off"
"22438","Fully.Paid"
"22439","Fully.Paid"
"22440","Fully.Paid"
"22441","Fully.Paid"
"22442","Fully.Paid"
"22443","Fully.Paid"
"22444","Fully.Paid"
"22445","Fully.Paid"
"22446","Fully.Paid"
"22447","Charged.Off"
"22448","Fully.Paid"
"22449","Fully.Paid"
"22450","Charged.Off"
"22451","Fully.Paid"
"22452","Fully.Paid"
"22453","Fully.Paid"
"22454","Fully.Paid"
"22455","Fully.Paid"
"22456","Fully.Paid"
"22457","Fully.Paid"
"22458","Fully.Paid"
"22459","Charged.Off"
"22460","Fully.Paid"
"22461","Fully.Paid"
"22462","Fully.Paid"
"22463","Fully.Paid"
"22464","Fully.Paid"
"22465","Fully.Paid"
"22466","Fully.Paid"
"22467","Fully.Paid"
"22468","Fully.Paid"
"22469","Fully.Paid"
"22470","Fully.Paid"
"22471","Fully.Paid"
"22472","Fully.Paid"
"22473","Fully.Paid"
"22474","Fully.Paid"
"22475","Fully.Paid"
"22476","Fully.Paid"
"22477","Fully.Paid"
"22478","Charged.Off"
"22479","Fully.Paid"
"22480","Fully.Paid"
"22481","Fully.Paid"
"22482","Fully.Paid"
"22483","Fully.Paid"
"22484","Fully.Paid"
"22485","Fully.Paid"
"22486","Fully.Paid"
"22487","Charged.Off"
"22488","Fully.Paid"
"22489","Charged.Off"
"22490","Fully.Paid"
"22491","Fully.Paid"
"22492","Fully.Paid"
"22493","Fully.Paid"
"22494","Charged.Off"
"22495","Fully.Paid"
"22496","Fully.Paid"
"22497","Fully.Paid"
"22498","Fully.Paid"
"22499","Fully.Paid"
"22500","Fully.Paid"
"22501","Fully.Paid"
"22502","Fully.Paid"
"22503","Charged.Off"
"22504","Fully.Paid"
"22505","Charged.Off"
"22506","Fully.Paid"
"22507","Charged.Off"
"22508","Fully.Paid"
"22509","Fully.Paid"
"22510","Fully.Paid"
"22511","Fully.Paid"
"22512","Fully.Paid"
"22513","Fully.Paid"
"22514","Charged.Off"
"22515","Fully.Paid"
"22516","Fully.Paid"
"22517","Fully.Paid"
"22518","Fully.Paid"
"22519","Fully.Paid"
"22520","Fully.Paid"
"22521","Fully.Paid"
"22522","Fully.Paid"
"22523","Fully.Paid"
"22524","Fully.Paid"
"22525","Fully.Paid"
"22526","Fully.Paid"
"22527","Fully.Paid"
"22528","Charged.Off"
"22529","Fully.Paid"
"22530","Charged.Off"
"22531","Fully.Paid"
"22532","Charged.Off"
"22533","Fully.Paid"
"22534","Charged.Off"
"22535","Fully.Paid"
"22536","Charged.Off"
"22537","Fully.Paid"
"22538","Fully.Paid"
"22539","Fully.Paid"
"22540","Fully.Paid"
"22541","Fully.Paid"
"22542","Fully.Paid"
"22543","Fully.Paid"
"22544","Fully.Paid"
"22545","Fully.Paid"
"22546","Fully.Paid"
"22547","Charged.Off"
"22548","Charged.Off"
"22549","Fully.Paid"
"22550","Fully.Paid"
"22551","Fully.Paid"
"22552","Fully.Paid"
"22553","Fully.Paid"
"22554","Fully.Paid"
"22555","Fully.Paid"
"22556","Fully.Paid"
"22557","Fully.Paid"
"22558","Fully.Paid"
"22559","Fully.Paid"
"22560","Fully.Paid"
"22561","Fully.Paid"
"22562","Fully.Paid"
"22563","Fully.Paid"
"22564","Fully.Paid"
"22565","Charged.Off"
"22566","Fully.Paid"
"22567","Fully.Paid"
"22568","Charged.Off"
"22569","Fully.Paid"
"22570","Fully.Paid"
"22571","Fully.Paid"
"22572","Charged.Off"
"22573","Fully.Paid"
"22574","Fully.Paid"
"22575","Fully.Paid"
"22576","Fully.Paid"
"22577","Fully.Paid"
"22578","Fully.Paid"
"22579","Fully.Paid"
"22580","Fully.Paid"
"22581","Fully.Paid"
"22582","Fully.Paid"
"22583","Fully.Paid"
"22584","Charged.Off"
"22585","Charged.Off"
"22586","Fully.Paid"
"22587","Fully.Paid"
"22588","Fully.Paid"
"22589","Fully.Paid"
"22590","Fully.Paid"
"22591","Fully.Paid"
"22592","Charged.Off"
"22593","Fully.Paid"
"22594","Fully.Paid"
"22595","Fully.Paid"
"22596","Fully.Paid"
"22597","Fully.Paid"
"22598","Fully.Paid"
"22599","Fully.Paid"
"22600","Fully.Paid"
"22601","Fully.Paid"
"22602","Fully.Paid"
"22603","Fully.Paid"
"22604","Fully.Paid"
"22605","Fully.Paid"
"22606","Fully.Paid"
"22607","Fully.Paid"
"22608","Fully.Paid"
"22609","Fully.Paid"
"22610","Fully.Paid"
"22611","Fully.Paid"
"22612","Fully.Paid"
"22613","Charged.Off"
"22614","Fully.Paid"
"22615","Fully.Paid"
"22616","Fully.Paid"
"22617","Charged.Off"
"22618","Fully.Paid"
"22619","Charged.Off"
"22620","Fully.Paid"
"22621","Fully.Paid"
"22622","Fully.Paid"
"22623","Fully.Paid"
"22624","Fully.Paid"
"22625","Fully.Paid"
"22626","Fully.Paid"
"22627","Charged.Off"
"22628","Fully.Paid"
"22629","Fully.Paid"
"22630","Fully.Paid"
"22631","Fully.Paid"
"22632","Fully.Paid"
"22633","Charged.Off"
"22634","Fully.Paid"
"22635","Fully.Paid"
"22636","Fully.Paid"
"22637","Fully.Paid"
"22638","Fully.Paid"
"22639","Fully.Paid"
"22640","Fully.Paid"
"22641","Fully.Paid"
"22642","Fully.Paid"
"22643","Fully.Paid"
"22644","Fully.Paid"
"22645","Fully.Paid"
"22646","Fully.Paid"
"22647","Charged.Off"
"22648","Fully.Paid"
"22649","Fully.Paid"
"22650","Fully.Paid"
"22651","Fully.Paid"
"22652","Fully.Paid"
"22653","Fully.Paid"
"22654","Fully.Paid"
"22655","Fully.Paid"
"22656","Fully.Paid"
"22657","Charged.Off"
"22658","Fully.Paid"
"22659","Fully.Paid"
"22660","Fully.Paid"
"22661","Fully.Paid"
"22662","Fully.Paid"
"22663","Fully.Paid"
"22664","Fully.Paid"
"22665","Fully.Paid"
"22666","Fully.Paid"
"22667","Fully.Paid"
"22668","Fully.Paid"
"22669","Charged.Off"
"22670","Fully.Paid"
"22671","Fully.Paid"
"22672","Fully.Paid"
"22673","Fully.Paid"
"22674","Fully.Paid"
"22675","Charged.Off"
"22676","Fully.Paid"
"22677","Fully.Paid"
"22678","Fully.Paid"
"22679","Fully.Paid"
"22680","Fully.Paid"
"22681","Charged.Off"
"22682","Charged.Off"
"22683","Fully.Paid"
"22684","Fully.Paid"
"22685","Fully.Paid"
"22686","Fully.Paid"
"22687","Fully.Paid"
"22688","Fully.Paid"
"22689","Fully.Paid"
"22690","Fully.Paid"
"22691","Fully.Paid"
"22692","Fully.Paid"
"22693","Fully.Paid"
"22694","Fully.Paid"
"22695","Fully.Paid"
"22696","Fully.Paid"
"22697","Fully.Paid"
"22698","Fully.Paid"
"22699","Fully.Paid"
"22700","Fully.Paid"
"22701","Fully.Paid"
"22702","Fully.Paid"
"22703","Fully.Paid"
"22704","Fully.Paid"
"22705","Fully.Paid"
"22706","Fully.Paid"
"22707","Fully.Paid"
"22708","Charged.Off"
"22709","Fully.Paid"
"22710","Fully.Paid"
"22711","Fully.Paid"
"22712","Fully.Paid"
"22713","Fully.Paid"
"22714","Fully.Paid"
"22715","Fully.Paid"
"22716","Charged.Off"
"22717","Fully.Paid"
"22718","Fully.Paid"
"22719","Fully.Paid"
"22720","Fully.Paid"
"22721","Fully.Paid"
"22722","Fully.Paid"
"22723","Charged.Off"
"22724","Fully.Paid"
"22725","Fully.Paid"
"22726","Fully.Paid"
"22727","Fully.Paid"
"22728","Fully.Paid"
"22729","Fully.Paid"
"22730","Fully.Paid"
"22731","Fully.Paid"
"22732","Fully.Paid"
"22733","Charged.Off"
"22734","Fully.Paid"
"22735","Charged.Off"
"22736","Fully.Paid"
"22737","Fully.Paid"
"22738","Fully.Paid"
"22739","Fully.Paid"
"22740","Fully.Paid"
"22741","Fully.Paid"
"22742","Charged.Off"
"22743","Fully.Paid"
"22744","Fully.Paid"
"22745","Charged.Off"
"22746","Fully.Paid"
